IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP31;IP_PROP32;IP_PROP33;IP_PROP34;IC_GROUP0;IC_GROUP1;IC_GROUP2
639;Фирменная флэшка РОСАТОМ;639;Y;;;/upload/iblock/4cd/4cda8bedaf1faf9821bf67b33408b8b1.jpg;;text;/upload/iblock/2e2/2e241a99a1c81c12b6a432d61a38ec48.jpg;;text;firmennaja-fljeshka-rosatom;500;;Фирменная флэшка РОСАТОМ;Фирменная флэшка РОСАТОМ;Фирменная флэшка РОСАТОМ;;Печать на сувенирах;Печать на флешках;
636;Фирменный карандаш ROSATOM;636;Y;;;/upload/iblock/3fe/3fe5aa091d5f01e5725e28b29bbe7c00.JPG;;text;/upload/iblock/443/44317c4b971bca4e2c8aa68fe7141028.JPG;;text;firmennyj-karandash-rosatom;500;;Фирменный карандаш ROSATOM;Фирменный карандаш ROSATOM;Фирменный карандаш ROSATOM;;Печать на сувенирах;Печать на ручках;
31;Фотоальбом КЫРГЫЗСТАН;312;Y;08.11.2013 13:31:55;;/upload/iblock/741/741b483b3cd413476b0961c2837388c7.jpg;Матовая ламинация, выборочный УФ-лак всех полос. На обложке тиснение бронзовой фольгой. Фотоальбом вложен в глянцевый фигурный шубер.;text;/upload/iblock/37f/37f7c85dc07513245c018f702b2b5176.jpg;;text;fotoalbom-kyrgyzstan;500;;Фотоальбом КЫРГЫЗСТАН;Фотоальбом КЫРГЫЗСТАН;Фотоальбом КЫРГЫЗСТАН;/upload/iblock/0b1/0b1b121a669f8bfc36ae486941db3990.jpg;Брошюры;;
196;Каталог галерея-мастерская Геннадия Райшева;469;Y;24.04.2014 16:42:13;;/upload/iblock/590/59033d1914f0d85f49d90b584af7c4e9.jpg;;html;/upload/iblock/79d/79d7c18a0f3ce77334eb01462698e7ea.jpg;<p>Брошюра ф. 200*200, мелованная бумага, обложка с матовой ламинацией и выборочным УФ-лаком</p>;html;galereya-masterskaya-gennadiya-raysheva;500;;Каталог галерея-мастерская Геннадия Райшева;Каталог галерея-мастерская Геннадия Райшева;Каталог галерея-мастерская Геннадия Райшева;/upload/iblock/bd0/bd06482740d4a4253f6daa25dbde0fa0.jpg;Каталоги;;
248;Новогодний подарок Гарантия Строй;517;Y;27.08.2014 19:03:45;;/upload/iblock/e48/e48aa29c0cc7c270cdc16fd27a5dc632.jpg;"Новогодний подарок «Гарантия Строй».
Брендированное шампанское и еженедельник  стандартный с блинтовым тиснением на обложке
";html;/upload/iblock/324/32476d43b2cf606e81f4b22d89313eb8.jpg;"Брендированное шампанское и еженедельник  стандартный с блинтовым тиснением на обложке.
";html;garantiya-stroy;500;;;Компания СловоДело предоставляет услугу по изготовлению новогоднего подарка Гарантия Строй состоящий из брендированного шампанского и еженедельником;;;Печать на сувенирах;;
229;Визитки Гексагон;498;Y;26.08.2014 18:30:36;;/upload/iblock/700/700b3547dcb934542b14b3d7b07767bd.jpg;Белый лен, цифровая печать 4+0;html;/upload/iblock/6fb/6fbe28b4b211c5f9aeb3d16f8cd316da.jpg;Белый лен, цифровая печать 4+0.;html;geksagon;500;;Визитки Гексагон;Визитки Гексагон;Визитки Гексагон;;Деловая полиграфия;Визитки;
219;Самокопирующиеся бланки ГРАДО;488;Y;26.08.2014 17:31:53;;/upload/iblock/c3e/c3e71f6a5b5456a4e25fdd11f92bb433.JPG;Бланки самокопирующиеся, 4 листа, офсетная печать;html;/upload/iblock/247/247d6492e254234bf581b03a6d1560c2.JPG;Бланки самокопирующиеся, 4 листа, офсетная печать.;html;grado;500;;Самокопирующиеся бланки ГРАДО;Самокопирующиеся бланки ГРАДО;Самокопирующиеся бланки ГРАДО;/upload/iblock/b69/b698f2b60025c0ee74ef7a45b32f53b1.JPG;Деловая полиграфия;Бланки;
219;Самокопирующиеся бланки ГРАДО;488;Y;26.08.2014 17:31:53;;/upload/iblock/c3e/c3e71f6a5b5456a4e25fdd11f92bb433.JPG;Бланки самокопирующиеся, 4 листа, офсетная печать;html;/upload/iblock/247/247d6492e254234bf581b03a6d1560c2.JPG;Бланки самокопирующиеся, 4 листа, офсетная печать.;html;grado;500;;Самокопирующиеся бланки ГРАДО;Самокопирующиеся бланки ГРАДО;Самокопирующиеся бланки ГРАДО;/upload/iblock/07e/07e9befe16dae1e1b19cb598546e9001.JPG;Деловая полиграфия;Бланки;
219;Самокопирующиеся бланки ГРАДО;488;Y;26.08.2014 17:31:53;;/upload/iblock/c3e/c3e71f6a5b5456a4e25fdd11f92bb433.JPG;Бланки самокопирующиеся, 4 листа, офсетная печать;html;/upload/iblock/247/247d6492e254234bf581b03a6d1560c2.JPG;Бланки самокопирующиеся, 4 листа, офсетная печать.;html;grado;500;;Самокопирующиеся бланки ГРАДО;Самокопирующиеся бланки ГРАДО;Самокопирующиеся бланки ГРАДО;/upload/iblock/036/03620049b3b38229f36515f4c009f817.JPG;Деловая полиграфия;Бланки;
154;idetica;435;Y;25.03.2014 14:50:14;;;;html;;;html;idetica;500;;;;;;;;
30;Информационная брошюра ЦЕНТРА ОХРАНЫ ТРУДА;311;Y;08.11.2013 13:30:49;;/upload/iblock/34f/34f3ce57bcf1302f64e26306f440a059.jpg;"Формат 210&times;210мм. мелованная бумага 170гр/м&sup2;. Скрепление на скобу.";text;/upload/iblock/38a/38abf37193c71117afac01881c758311.jpg;;text;informatsionnaya-broshyura-tsentra-okhrany-truda;500;;Информационная брошюра ЦЕНТРА ОХРАНЫ ТРУДА;Информационная брошюра ЦЕНТРА ОХРАНЫ ТРУДА;Информационная брошюра ЦЕНТРА ОХРАНЫ ТРУДА;/upload/iblock/f29/f295e86d724a1cc0fa8c82dc97822234.jpg;Брошюры;;
29;Информационная брошюра World Pack;310;Y;08.11.2013 13:29:55;;/upload/iblock/ebd/ebddb33c436f7bb3c646eabaa8f6702d.jpg;Цифровая печать. Индексная вырубка блока.;text;/upload/iblock/e7b/e7bfa236d6da1a10b82a8a8cbb92be73.jpg;;text;informatsionnaya-broshyura-world-pack;500;;Информационная брошюра World Pack;Информационная брошюра World Pack;Информационная брошюра World Pack;/upload/iblock/e22/e225ff1c3d7fd3e1ca61aa0479fe06a0.jpg;Брошюры;;
37;Информационные выставочные буклеты;318;Y;08.11.2013 19:09:49;;/upload/iblock/cc3/cc3d2ed3e907f7d82965dc144d661d0c.jpg;"Мелованная бумага 130-250гр/м&sup2;. Биговка с последующей фальцовкой";text;/upload/iblock/9cf/9cf38e2b6f8d348d18ed0441e5626d21.jpg;;text;informatsionnye-vystavochnye-buklety;500;;Информационные выставочные буклеты;Информационные выставочные буклеты;Информационные выставочные буклеты;;Буклеты, лифлеты;Буклеты;
221;Блокнот ИнтерГолистика;490;Y;26.08.2014 17:45:53;;/upload/iblock/5fc/5fcf5d2731439fde0791f03a6f8b1f5d.jpg;Пружина по длинной стороне, Формат блокнота – А4;html;/upload/iblock/e9d/e9d0008a54f8033dbd9f8f94de93588e.jpg;Пружина по длинной стороне, Формат блокнота – А4.;html;intergolistika;500;;Блокнот ИнтерГолистика;Блокнот ИнтерГолистика;Блокнот ИнтерГолистика;;Деловая полиграфия;Блокноты;
250;VIP-подарок JIM BEAM;519;Y;27.08.2014 19:10:16;;/upload/iblock/1b2/1b2741534dd3e3976b9eef6a0c1942ff.jpg;"VIP-подарок JIM BEAM.
Приглашение, выполненное в виде открытки, форматом А3, стакан с деколированием логотипа в 1 цвет, бирдекель из пивного картона, индивидуальный дизайн игральных карт в картонной коробке
";html;/upload/iblock/7a2/7a2b28acb35a6a111c019c48687cae1c.jpg;"Приглашение, выполненное в виде открытки, форматом А3, стакан с деколированием логотипа в 1 цвет, бирдекель из пивного картона, индивидуальный дизайн игральных карт в картонной коробке.
";html;jim-beam;500;;VIP-подарок JIM BEAM;VIP-подарок JIM BEAM;VIP-подарок JIM BEAM;;Печать на сувенирах;;
22;Карманные календари;303;Y;07.11.2013 18:44:21;;/upload/iblock/8d0/8d04f4a4d8bb368f404f474798f366fc.jpg;"На мелованной бумаге, картоне, кругление углов, ламинация матовая, глянцевая, различной плотностью (32 мкм, 75 мкм, 125 мкм, 250 мкм), выборочный УФ-лак, цифровая/офсетная печать
";html;/upload/iblock/050/050eaa7934e69cca7af8b655e9d0389e.jpg;"На мелованной бумаге, картоне, кругление углов, ламинация матовая, глянцевая, различной плотностью (32 мкм, 75 мкм, 125 мкм, 250 мкм), выборочный УФ-лак, цифровая/офсетная печать
";html;karmannye-kalendariki;500;;Карманные календари;Карманные календари;Карманные календари;;Календари;Карманные;
21;Кашированная папка АВВ;302;Y;06.11.2013 19:40:51;;/upload/iblock/c41/c41a72e58821257fd8e509e0f46e7cfb.jpg;Формат А4. Кашированный картон, лайнер из мелованной бумаги, матовая ламинация. Кольцевой механизм;html;;;html;kashirovannaya_papka_abb;500;;Кашированная папка АВВ;Кашированная папка АВВ Папка с кольцевым механизмом ;Кашированная папка АВВ;;Папки;На кольцевом механизме;
